GEO_ID,NAME,B01003_001E,B01003_001M
1500000US360810499002,"Block Group 2, Census Tract 499, Queens County, New York",1708,476
1500000US360810499003,"Block Group 3, Census Tract 499, Queens County, New York",2536,616
1500000US360810499004,"Block Group 4, Census Tract 499, Queens County, New York",1312,365
1500000US360810500001,"Block Group 1, Census Tract 500, Queens County, New York",1238,319
1500000US360810500002,"Block Group 2, Census Tract 500, Queens County, New York",3140,679
1500000US360810502011,"Block Group 1, Census Tract 502.01, Queens County, New York",1390,302
1500000US360810502021,"Block Group 1, Census Tract 502.02, Queens County, New York",1327,212
1500000US360810504001,"Block Group 1, Census Tract 504, Queens County, New York",1126,285
1500000US360810504002,"Block Group 2, Census Tract 504, Queens County, New York",605,199
1500000US360810505001,"Block Group 1, Census Tract 505, Queens County, New York",1716,486
1500000US360810506001,"Block Group 1, Census Tract 506, Queens County, New York",544,227
1500000US360810506002,"Block Group 2, Census Tract 506, Queens County, New York",996,288
1500000US360810507001,"Block Group 1, Census Tract 507, Queens County, New York",1506,434
1500000US360810507002,"Block Group 2, Census Tract 507, Queens County, New York",2216,545
1500000US360810508001,"Block Group 1, Census Tract 508, Queens County, New York",1239,306
1500000US360810508002,"Block Group 2, Census Tract 508, Queens County, New York",722,299
1500000US360810510001,"Block Group 1, Census Tract 510, Queens County, New York",1151,349
1500000US360810510002,"Block Group 2, Census Tract 510, Queens County, New York",584,166
1500000US360810511001,"Block Group 1, Census Tract 511, Queens County, New York",1360,369
1500000US360810511002,"Block Group 2, Census Tract 511, Queens County, New York",932,201
1500000US360810512001,"Block Group 1, Census Tract 512, Queens County, New York",1382,475
1500000US360810512002,"Block Group 2, Census Tract 512, Queens County, New York",689,228
1500000US360810512003,"Block Group 3, Census Tract 512, Queens County, New York",447,166
1500000US360810513001,"Block Group 1, Census Tract 513, Queens County, New York",1411,276
1500000US360810513002,"Block Group 2, Census Tract 513, Queens County, New York",1119,253
1500000US360810515001,"Block Group 1, Census Tract 515, Queens County, New York",1130,454
1500000US360810515002,"Block Group 2, Census Tract 515, Queens County, New York",1864,543
1500000US360810515003,"Block Group 3, Census Tract 515, Queens County, New York",507,218
1500000US360810516001,"Block Group 1, Census Tract 516, Queens County, New York",851,322
1500000US360810516002,"Block Group 2, Census Tract 516, Queens County, New York",1189,463
1500000US360810517001,"Block Group 1, Census Tract 517, Queens County, New York",979,237
1500000US360810517002,"Block Group 2, Census Tract 517, Queens County, New York",931,285
1500000US360810518001,"Block Group 1, Census Tract 518, Queens County, New York",881,219
1500000US360810518002,"Block Group 2, Census Tract 518, Queens County, New York",1192,355
1500000US360810520001,"Block Group 1, Census Tract 520, Queens County, New York",1313,260
1500000US360810521001,"Block Group 1, Census Tract 521, Queens County, New York",866,269
1500000US360810521002,"Block Group 2, Census Tract 521, Queens County, New York",1159,417
1500000US360810522001,"Block Group 1, Census Tract 522, Queens County, New York",1728,272
1500000US360810524001,"Block Group 1, Census Tract 524, Queens County, New York",867,268
1500000US360810524002,"Block Group 2, Census Tract 524, Queens County, New York",948,317
1500000US360810525001,"Block Group 1, Census Tract 525, Queens County, New York",1502,347
1500000US360810525002,"Block Group 2, Census Tract 525, Queens County, New York",1014,233
1500000US360810526001,"Block Group 1, Census Tract 526, Queens County, New York",1218,268
1500000US360810526002,"Block Group 2, Census Tract 526, Queens County, New York",913,326
1500000US360810528001,"Block Group 1, Census Tract 528, Queens County, New York",1480,293
1500000US360810530001,"Block Group 1, Census Tract 530, Queens County, New York",1349,488
1500000US360810530002,"Block Group 2, Census Tract 530, Queens County, New York",1069,250
1500000US360810531001,"Block Group 1, Census Tract 531, Queens County, New York",2007,472
1500000US360810531002,"Block Group 2, Census Tract 531, Queens County, New York",1091,391
1500000US360810531003,"Block Group 3, Census Tract 531, Queens County, New York",526,201
1500000US360810532001,"Block Group 1, Census Tract 532, Queens County, New York",996,283
1500000US360810532002,"Block Group 2, Census Tract 532, Queens County, New York",1188,314
1500000US360810534011,"Block Group 1, Census Tract 534.01, Queens County, New York",1029,295
1500000US360810534012,"Block Group 2, Census Tract 534.01, Queens County, New York",1037,419
1500000US360810535011,"Block Group 1, Census Tract 535.01, Queens County, New York",1315,332
1500000US360810535021,"Block Group 1, Census Tract 535.02, Queens County, New York",0,12
1500000US360810536011,"Block Group 1, Census Tract 536.01, Queens County, New York",1436,583
1500000US360810536012,"Block Group 2, Census Tract 536.01, Queens County, New York",861,321
1500000US360810538001,"Block Group 1, Census Tract 538, Queens County, New York",824,213
1500000US360810538002,"Block Group 2, Census Tract 538, Queens County, New York",904,295
1500000US360810539011,"Block Group 1, Census Tract 539.01, Queens County, New York",892,271
1500000US360810539012,"Block Group 2, Census Tract 539.01, Queens County, New York",2203,479
1500000US360810539013,"Block Group 3, Census Tract 539.01, Queens County, New York",1190,352
1500000US360810539021,"Block Group 1, Census Tract 539.02, Queens County, New York",169,97
1500000US360810540001,"Block Group 1, Census Tract 540, Queens County, New York",1969,446
1500000US360810540002,"Block Group 2, Census Tract 540, Queens County, New York",1441,453
1500000US360810540003,"Block Group 3, Census Tract 540, Queens County, New York",696,268
1500000US360810542001,"Block Group 1, Census Tract 542, Queens County, New York",904,381
1500000US360810542002,"Block Group 2, Census Tract 542, Queens County, New York",1603,569
1500000US360810542003,"Block Group 3, Census Tract 542, Queens County, New York",1474,446
1500000US360810542004,"Block Group 4, Census Tract 542, Queens County, New York",1373,670
1500000US360810545001,"Block Group 1, Census Tract 545, Queens County, New York",1273,400
1500000US360810545002,"Block Group 2, Census Tract 545, Queens County, New York",778,329
1500000US360810545003,"Block Group 3, Census Tract 545, Queens County, New York",1619,401
1500000US360810547001,"Block Group 1, Census Tract 547, Queens County, New York",1347,485
1500000US360810547002,"Block Group 2, Census Tract 547, Queens County, New York",1623,352
1500000US360810547003,"Block Group 3, Census Tract 547, Queens County, New York",1625,521
1500000US360810548001,"Block Group 1, Census Tract 548, Queens County, New York",842,176
1500000US360810548002,"Block Group 2, Census Tract 548, Queens County, New York",1616,350
1500000US360810549001,"Block Group 1, Census Tract 549, Queens County, New York",1586,515
1500000US360810549002,"Block Group 2, Census Tract 549, Queens County, New York",1742,608
1500000US360810549003,"Block Group 3, Census Tract 549, Queens County, New York",1701,577
1500000US360810549004,"Block Group 4, Census Tract 549, Queens County, New York",1256,416
1500000US360810551001,"Block Group 1, Census Tract 551, Queens County, New York",899,291
1500000US360810551002,"Block Group 2, Census Tract 551, Queens County, New York",1156,356
1500000US360810551003,"Block Group 3, Census Tract 551, Queens County, New York",1379,371
1500000US360810551004,"Block Group 4, Census Tract 551, Queens County, New York",852,206
1500000US360810552001,"Block Group 1, Census Tract 552, Queens County, New York",1597,516
1500000US360810552002,"Block Group 2, Census Tract 552, Queens County, New York",1307,285
1500000US360810553001,"Block Group 1, Census Tract 553, Queens County, New York",1316,461
1500000US360810553002,"Block Group 2, Census Tract 553, Queens County, New York",1475,259
1500000US360810554001,"Block Group 1, Census Tract 554, Queens County, New York",1129,262
1500000US360810554002,"Block Group 2, Census Tract 554, Queens County, New York",1545,449
1500000US360810555001,"Block Group 1, Census Tract 555, Queens County, New York",995,221
1500000US360810555002,"Block Group 2, Census Tract 555, Queens County, New York",1379,414
1500000US360810556001,"Block Group 1, Census Tract 556, Queens County, New York",1368,454
1500000US360810556002,"Block Group 2, Census Tract 556, Queens County, New York",907,267
1500000US360810557001,"Block Group 1, Census Tract 557, Queens County, New York",1619,518
1500000US360810557002,"Block Group 2, Census Tract 557, Queens County, New York",1506,506
1500000US360810557003,"Block Group 3, Census Tract 557, Queens County, New York",984,256
1500000US360810558001,"Block Group 1, Census Tract 558, Queens County, New York",627,266
1500000US360810558002,"Block Group 2, Census Tract 558, Queens County, New York",1060,311
1500000US360810559001,"Block Group 1, Census Tract 559, Queens County, New York",1191,292
1500000US360810560001,"Block Group 1, Census Tract 560, Queens County, New York",983,265
1500000US360810560002,"Block Group 2, Census Tract 560, Queens County, New York",721,172
1500000US360810561001,"Block Group 1, Census Tract 561, Queens County, New York",8,12
1500000US360810562001,"Block Group 1, Census Tract 562, Queens County, New York",1627,351
1500000US360810564001,"Block Group 1, Census Tract 564, Queens County, New York",1089,266
1500000US360810565001,"Block Group 1, Census Tract 565, Queens County, New York",1575,314
1500000US360810566001,"Block Group 1, Census Tract 566, Queens County, New York",796,320
1500000US360810566002,"Block Group 2, Census Tract 566, Queens County, New York",501,174
1500000US360810567001,"Block Group 1, Census Tract 567, Queens County, New York",1069,394
1500000US360810567002,"Block Group 2, Census Tract 567, Queens County, New York",1564,690
1500000US360810567003,"Block Group 3, Census Tract 567, Queens County, New York",1315,505
1500000US360810567004,"Block Group 4, Census Tract 567, Queens County, New York",1458,592
1500000US360810568001,"Block Group 1, Census Tract 568, Queens County, New York",2561,583
1500000US360810568002,"Block Group 2, Census Tract 568, Queens County, New York",941,307
1500000US360810568003,"Block Group 3, Census Tract 568, Queens County, New York",625,323
1500000US360810568004,"Block Group 4, Census Tract 568, Queens County, New York",1105,407
1500000US360810577001,"Block Group 1, Census Tract 577, Queens County, New York",1036,325
1500000US360810577002,"Block Group 2, Census Tract 577, Queens County, New York",1487,503
1500000US360810577003,"Block Group 3, Census Tract 577, Queens County, New York",1416,534
1500000US360810579001,"Block Group 1, Census Tract 579, Queens County, New York",922,224
1500000US360810579002,"Block Group 2, Census Tract 579, Queens County, New York",768,219
1500000US360810580001,"Block Group 1, Census Tract 580, Queens County, New York",962,484
1500000US360810580002,"Block Group 2, Census Tract 580, Queens County, New York",906,333
1500000US360810580003,"Block Group 3, Census Tract 580, Queens County, New York",1856,704
1500000US360810580004,"Block Group 4, Census Tract 580, Queens County, New York",524,228
1500000US360810581001,"Block Group 1, Census Tract 581, Queens County, New York",1136,305
1500000US360810581002,"Block Group 2, Census Tract 581, Queens County, New York",1932,704
1500000US360810582001,"Block Group 1, Census Tract 582, Queens County, New York",1493,384
1500000US360810582002,"Block Group 2, Census Tract 582, Queens County, New York",2487,775
1500000US360810582003,"Block Group 3, Census Tract 582, Queens County, New York",1054,405
1500000US360810583001,"Block Group 1, Census Tract 583, Queens County, New York",1444,457
1500000US360810583002,"Block Group 2, Census Tract 583, Queens County, New York",1581,431
1500000US360810583003,"Block Group 3, Census Tract 583, Queens County, New York",540,228
1500000US360810585001,"Block Group 1, Census Tract 585, Queens County, New York",1325,349
1500000US360810585002,"Block Group 2, Census Tract 585, Queens County, New York",1288,315
1500000US360810585003,"Block Group 3, Census Tract 585, Queens County, New York",1888,375
1500000US360810587001,"Block Group 1, Census Tract 587, Queens County, New York",1790,367
1500000US360810587002,"Block Group 2, Census Tract 587, Queens County, New York",562,213
1500000US360810587003,"Block Group 3, Census Tract 587, Queens County, New York",1116,362
1500000US360810589001,"Block Group 1, Census Tract 589, Queens County, New York",1635,503
1500000US360810589002,"Block Group 2, Census Tract 589, Queens County, New York",1782,447
1500000US360810589003,"Block Group 3, Census Tract 589, Queens County, New York",1730,607
1500000US360810590001,"Block Group 1, Census Tract 590, Queens County, New York",1313,286
1500000US360810591001,"Block Group 1, Census Tract 591, Queens County, New York",1605,490
1500000US360810591002,"Block Group 2, Census Tract 591, Queens County, New York",1169,494
1500000US360810591003,"Block Group 3, Census Tract 591, Queens County, New York",1192,406
1500000US360810591004,"Block Group 4, Census Tract 591, Queens County, New York",1401,626
1500000US360810592001,"Block Group 1, Census Tract 592, Queens County, New York",1575,231
1500000US360810593001,"Block Group 1, Census Tract 593, Queens County, New York",1428,404
1500000US360810593002,"Block Group 2, Census Tract 593, Queens County, New York",2547,521
1500000US360810594001,"Block Group 1, Census Tract 594, Queens County, New York",652,186
1500000US360810594002,"Block Group 2, Census Tract 594, Queens County, New York",1135,315
1500000US360810595011,"Block Group 1, Census Tract 595.01, Queens County, New York",851,224
1500000US360810595012,"Block Group 2, Census Tract 595.01, Queens County, New York",1186,320
1500000US360810595021,"Block Group 1, Census Tract 595.02, Queens County, New York",1410,633
1500000US360810595022,"Block Group 2, Census Tract 595.02, Queens County, New York",1621,526
1500000US360810596001,"Block Group 1, Census Tract 596, Queens County, New York",826,245
1500000US360810596002,"Block Group 2, Census Tract 596, Queens County, New York",486,198
1500000US360810598001,"Block Group 1, Census Tract 598, Queens County, New York",647,429
1500000US360810598002,"Block Group 2, Census Tract 598, Queens County, New York",1160,211
1500000US360810599001,"Block Group 1, Census Tract 599, Queens County, New York",430,168
1500000US360810599002,"Block Group 2, Census Tract 599, Queens County, New York",768,221
1500000US360810600001,"Block Group 1, Census Tract 600, Queens County, New York",1126,199
1500000US360810601001,"Block Group 1, Census Tract 601, Queens County, New York",1392,300
1500000US360810601002,"Block Group 2, Census Tract 601, Queens County, New York",944,259
1500000US360810603001,"Block Group 1, Census Tract 603, Queens County, New York",2079,500
1500000US360810606001,"Block Group 1, Census Tract 606, Queens County, New York",552,215
1500000US360810606002,"Block Group 2, Census Tract 606, Queens County, New York",606,219
1500000US360810607011,"Block Group 1, Census Tract 607.01, Queens County, New York",14,22
1500000US360810608001,"Block Group 1, Census Tract 608, Queens County, New York",1568,227
1500000US360810610001,"Block Group 1, Census Tract 610, Queens County, New York",1554,223
1500000US360810612001,"Block Group 1, Census Tract 612, Queens County, New York",1286,402
1500000US360810612002,"Block Group 2, Census Tract 612, Queens County, New York",792,254
1500000US360810613011,"Block Group 1, Census Tract 613.01, Queens County, New York",1224,353
1500000US360810613012,"Block Group 2, Census Tract 613.01, Queens County, New York",1230,380
1500000US360810613013,"Block Group 3, Census Tract 613.01, Queens County, New York",1227,268
1500000US360810613014,"Block Group 4, Census Tract 613.01, Queens County, New York",1765,803
1500000US360810613021,"Block Group 1, Census Tract 613.02, Queens County, New York",0,12
1500000US360810614001,"Block Group 1, Census Tract 614, Queens County, New York",1432,310
1500000US360810616011,"Block Group 1, Census Tract 616.01, Queens County, New York",940,425
1500000US360810616012,"Block Group 2, Census Tract 616.01, Queens County, New York",790,354
1500000US360810616013,"Block Group 3, Census Tract 616.01, Queens County, New York",798,234
1500000US360810616021,"Block Group 1, Census Tract 616.02, Queens County, New York",589,151
1500000US360810616022,"Block Group 2, Census Tract 616.02, Queens County, New York",458,125
1500000US360810618001,"Block Group 1, Census Tract 618, Queens County, New York",640,172
1500000US360810618002,"Block Group 2, Census Tract 618, Queens County, New York",1086,289
1500000US360810619001,"Block Group 1, Census Tract 619, Queens County, New York",2379,505
1500000US360810619002,"Block Group 2, Census Tract 619, Queens County, New York",1019,663
1500000US360810620001,"Block Group 1, Census Tract 620, Queens County, New York",1490,219
1500000US360810621001,"Block Group 1, Census Tract 621, Queens County, New York",659,227
1500000US360810621002,"Block Group 2, Census Tract 621, Queens County, New York",825,213
1500000US360810621003,"Block Group 3, Census Tract 621, Queens County, New York",1213,456
1500000US360810622001,"Block Group 1, Census Tract 622, Queens County, New York",1194,365
1500000US360810622002,"Block Group 2, Census Tract 622, Queens County, New York",937,219
1500000US360810623001,"Block Group 1, Census Tract 623, Queens County, New York",771,239
1500000US360810623002,"Block Group 2, Census Tract 623, Queens County, New York",1495,395
1500000US360810624001,"Block Group 1, Census Tract 624, Queens County, New York",0,12
1500000US360810625001,"Block Group 1, Census Tract 625, Queens County, New York",1265,312
1500000US360810625002,"Block Group 2, Census Tract 625, Queens County, New York",1219,327
1500000US360810626001,"Block Group 1, Census Tract 626, Queens County, New York",718,279
1500000US360810626002,"Block Group 2, Census Tract 626, Queens County, New York",1227,334
1500000US360810626003,"Block Group 3, Census Tract 626, Queens County, New York",677,190
1500000US360810627001,"Block Group 1, Census Tract 627, Queens County, New York",1288,311
1500000US360810627002,"Block Group 2, Census Tract 627, Queens County, New York",1573,515
1500000US360810629001,"Block Group 1, Census Tract 629, Queens County, New York",1250,340
1500000US360810629002,"Block Group 2, Census Tract 629, Queens County, New York",707,258
1500000US360810629003,"Block Group 3, Census Tract 629, Queens County, New York",1199,359
1500000US360810630001,"Block Group 1, Census Tract 630, Queens County, New York",894,278
1500000US360810630002,"Block Group 2, Census Tract 630, Queens County, New York",582,188
1500000US360810632001,"Block Group 1, Census Tract 632, Queens County, New York",987,270
1500000US360810632002,"Block Group 2, Census Tract 632, Queens County, New York",1454,331
1500000US360810633011,"Block Group 1, Census Tract 633.01, Queens County, New York",1608,254
1500000US360810633021,"Block Group 1, Census Tract 633.02, Queens County, New York",537,151
1500000US360810633022,"Block Group 2, Census Tract 633.02, Queens County, New York",990,419
1500000US360810635001,"Block Group 1, Census Tract 635, Queens County, New York",833,230
1500000US360810635002,"Block Group 2, Census Tract 635, Queens County, New York",1688,470
1500000US360810637001,"Block Group 1, Census Tract 637, Queens County, New York",67,100
1500000US360810637002,"Block Group 2, Census Tract 637, Queens County, New York",1362,445
1500000US360810637003,"Block Group 3, Census Tract 637, Queens County, New York",721,298
1500000US360810637004,"Block Group 4, Census Tract 637, Queens County, New York",1217,397
1500000US360810638001,"Block Group 1, Census Tract 638, Queens County, New York",688,309
1500000US360810638002,"Block Group 2, Census Tract 638, Queens County, New York",450,207
1500000US360810638003,"Block Group 3, Census Tract 638, Queens County, New York",324,193
1500000US360810638004,"Block Group 4, Census Tract 638, Queens County, New York",1144,461
1500000US360810638005,"Block Group 5, Census Tract 638, Queens County, New York",752,263
1500000US360810639001,"Block Group 1, Census Tract 639, Queens County, New York",2372,618
1500000US360810639002,"Block Group 2, Census Tract 639, Queens County, New York",606,352
1500000US360810641011,"Block Group 1, Census Tract 641.01, Queens County, New York",2288,261
1500000US360810641021,"Block Group 1, Census Tract 641.02, Queens County, New York",0,12
1500000US360810645001,"Block Group 1, Census Tract 645, Queens County, New York",888,387
1500000US360810645002,"Block Group 2, Census Tract 645, Queens County, New York",988,262
1500000US360810646001,"Block Group 1, Census Tract 646, Queens County, New York",1813,340
1500000US360810646002,"Block Group 2, Census Tract 646, Queens County, New York",1343,257
1500000US360810650001,"Block Group 1, Census Tract 650, Queens County, New York",1192,329
1500000US360810650002,"Block Group 2, Census Tract 650, Queens County, New York",1609,410
1500000US360810654011,"Block Group 1, Census Tract 654.01, Queens County, New York",1446,347
1500000US360810654012,"Block Group 2, Census Tract 654.01, Queens County, New York",1550,449
1500000US360810654013,"Block Group 3, Census Tract 654.01, Queens County, New York",732,280
1500000US360810654021,"Block Group 1, Census Tract 654.02, Queens County, New York",27,45
1500000US360810655011,"Block Group 1, Census Tract 655.01, Queens County, New York",0,12
1500000US360810656001,"Block Group 1, Census Tract 656, Queens County, New York",1225,466
1500000US360810656002,"Block Group 2, Census Tract 656, Queens County, New York",1418,608
1500000US360810656003,"Block Group 3, Census Tract 656, Queens County, New York",2253,532
1500000US360810657021,"Block Group 1, Census Tract 657.02, Queens County, New York",1491,196
1500000US360810657031,"Block Group 1, Census Tract 657.03, Queens County, New York",1583,874
1500000US360810657032,"Block Group 2, Census Tract 657.03, Queens County, New York",845,260
1500000US360810657033,"Block Group 3, Census Tract 657.03, Queens County, New York",592,180
1500000US360810659001,"Block Group 1, Census Tract 659, Queens County, New York",1221,293
1500000US360810659002,"Block Group 2, Census Tract 659, Queens County, New York",720,232
1500000US360810660001,"Block Group 1, Census Tract 660, Queens County, New York",1088,381
1500000US360810660002,"Block Group 2, Census Tract 660, Queens County, New York",2315,521
1500000US360810661001,"Block Group 1, Census Tract 661, Queens County, New York",1638,208
1500000US360810663011,"Block Group 1, Census Tract 663.01, Queens County, New York",1315,236
1500000US360810663012,"Block Group 2, Census Tract 663.01, Queens County, New York",1527,277
1500000US360810663021,"Block Group 1, Census Tract 663.02, Queens County, New York",0,12
1500000US360810664011,"Block Group 1, Census Tract 664.01, Queens County, New York",46,43
1500000US360810664012,"Block Group 2, Census Tract 664.01, Queens County, New York",1398,454
1500000US360810664021,"Block Group 1, Census Tract 664.02, Queens County, New York",1150,408
1500000US360810664022,"Block Group 2, Census Tract 664.02, Queens County, New York",572,321
1500000US360810664023,"Block Group 3, Census Tract 664.02, Queens County, New York",1219,655
1500000US360810664031,"Block Group 1, Census Tract 664.03, Queens County, New York",2331,1103
1500000US360810664032,"Block Group 2, Census Tract 664.03, Queens County, New York",2300,694
1500000US360810664033,"Block Group 3, Census Tract 664.03, Queens County, New York",1077,662
1500000US360810664041,"Block Group 1, Census Tract 664.04, Queens County, New York",0,12
1500000US360810665011,"Block Group 1, Census Tract 665.01, Queens County, New York",1052,257
1500000US360810665012,"Block Group 2, Census Tract 665.01, Queens County, New York",952,258
1500000US360810665013,"Block Group 3, Census Tract 665.01, Queens County, New York",1250,350
1500000US360810665014,"Block Group 4, Census Tract 665.01, Queens County, New York",694,466
1500000US360810667011,"Block Group 1, Census Tract 667.01, Queens County, New York",1896,589
1500000US360810667012,"Block Group 2, Census Tract 667.01, Queens County, New York",1151,319
1500000US360810669001,"Block Group 1, Census Tract 669, Queens County, New York",613,158
1500000US360810669002,"Block Group 2, Census Tract 669, Queens County, New York",1074,257
1500000US360810671001,"Block Group 1, Census Tract 671, Queens County, New York",1590,202
1500000US360810671002,"Block Group 2, Census Tract 671, Queens County, New York",926,225
1500000US360810677001,"Block Group 1, Census Tract 677, Queens County, New York",832,133
1500000US360810677002,"Block Group 2, Census Tract 677, Queens County, New York",988,246
1500000US360810679001,"Block Group 1, Census Tract 679, Queens County, New York",377,210
1500000US360810679002,"Block Group 2, Census Tract 679, Queens County, New York",2709,519
1500000US360810679003,"Block Group 3, Census Tract 679, Queens County, New York",1239,367
1500000US360810680001,"Block Group 1, Census Tract 680, Queens County, New York",1521,487
1500000US360810680002,"Block Group 2, Census Tract 680, Queens County, New York",1474,492
1500000US360810680003,"Block Group 3, Census Tract 680, Queens County, New York",1324,449
1500000US360810680004,"Block Group 4, Census Tract 680, Queens County, New York",893,296
1500000US360810682001,"Block Group 1, Census Tract 682, Queens County, New York",592,150
1500000US360810682002,"Block Group 2, Census Tract 682, Queens County, New York",382,147
1500000US360810683001,"Block Group 1, Census Tract 683, Queens County, New York",1500,312
1500000US360810683002,"Block Group 2, Census Tract 683, Queens County, New York",1368,337
1500000US360810683003,"Block Group 3, Census Tract 683, Queens County, New York",1124,321
1500000US360810687001,"Block Group 1, Census Tract 687, Queens County, New York",1174,238
1500000US360810687002,"Block Group 2, Census Tract 687, Queens County, New York",1220,318
1500000US360810687003,"Block Group 3, Census Tract 687, Queens County, New York",1608,566
1500000US360810690001,"Block Group 1, Census Tract 690, Queens County, New York",1780,377
1500000US360810690002,"Block Group 2, Census Tract 690, Queens County, New York",1966,635
1500000US360810693001,"Block Group 1, Census Tract 693, Queens County, New York",2022,557
1500000US360810693002,"Block Group 2, Census Tract 693, Queens County, New York",769,268
1500000US360810694001,"Block Group 1, Census Tract 694, Queens County, New York",1945,449
1500000US360810694002,"Block Group 2, Census Tract 694, Queens County, New York",1407,411
1500000US360810695001,"Block Group 1, Census Tract 695, Queens County, New York",1395,280
1500000US360810695002,"Block Group 2, Census Tract 695, Queens County, New York",852,263
1500000US360810697011,"Block Group 1, Census Tract 697.01, Queens County, New York",1373,337
1500000US360810697012,"Block Group 2, Census Tract 697.01, Queens County, New York",816,362
1500000US360810697013,"Block Group 3, Census Tract 697.01, Queens County, New York",1882,532
1500000US360810697021,"Block Group 1, Census Tract 697.02, Queens County, New York",740,612
1500000US360810697022,"Block Group 2, Census Tract 697.02, Queens County, New York",933,238
1500000US360810697023,"Block Group 3, Census Tract 697.02, Queens County, New York",826,239
1500000US360810697024,"Block Group 4, Census Tract 697.02, Queens County, New York",1138,298
1500000US360810703001,"Block Group 1, Census Tract 703, Queens County, New York",806,221
1500000US360810703002,"Block Group 2, Census Tract 703, Queens County, New York",1323,321
1500000US360810707001,"Block Group 1, Census Tract 707, Queens County, New York",655,154
1500000US360810707002,"Block Group 2, Census Tract 707, Queens County, New York",707,241
1500000US360810707003,"Block Group 3, Census Tract 707, Queens County, New York",1173,303
1500000US360810709001,"Block Group 1, Census Tract 709, Queens County, New York",1535,482
1500000US360810709002,"Block Group 2, Census Tract 709, Queens County, New York",1457,282
1500000US360810711001,"Block Group 1, Census Tract 711, Queens County, New York",1118,308
1500000US360810711002,"Block Group 2, Census Tract 711, Queens County, New York",2512,751
1500000US360810711003,"Block Group 3, Census Tract 711, Queens County, New York",1358,354
1500000US360810711004,"Block Group 4, Census Tract 711, Queens County, New York",1174,399
1500000US360810713031,"Block Group 1, Census Tract 713.03, Queens County, New York",2533,593
1500000US360810713032,"Block Group 2, Census Tract 713.03, Queens County, New York",927,223
1500000US360810713033,"Block Group 3, Census Tract 713.03, Queens County, New York",1936,567
1500000US360810713041,"Block Group 1, Census Tract 713.04, Queens County, New York",881,294
1500000US360810713042,"Block Group 2, Census Tract 713.04, Queens County, New York",1795,511
1500000US360810713043,"Block Group 3, Census Tract 713.04, Queens County, New York",393,243
1500000US360810713044,"Block Group 4, Census Tract 713.04, Queens County, New York",2674,510
1500000US360810713051,"Block Group 1, Census Tract 713.05, Queens County, New York",1129,303
1500000US360810713052,"Block Group 2, Census Tract 713.05, Queens County, New York",1371,381
1500000US360810713053,"Block Group 3, Census Tract 713.05, Queens County, New York",2134,562
1500000US360810713054,"Block Group 4, Census Tract 713.05, Queens County, New York",561,198
1500000US360810713061,"Block Group 1, Census Tract 713.06, Queens County, New York",1097,344
1500000US360810713062,"Block Group 2, Census Tract 713.06, Queens County, New York",3522,1148
1500000US360810713063,"Block Group 3, Census Tract 713.06, Queens County, New York",1123,278
1500000US360810713064,"Block Group 4, Census Tract 713.06, Queens County, New York",936,449
1500000US360810716001,"Block Group 1, Census Tract 716, Queens County, New York",0,12
1500000US360810717011,"Block Group 1, Census Tract 717.01, Queens County, New York",1443,817
1500000US360810717012,"Block Group 2, Census Tract 717.01, Queens County, New York",939,337
1500000US360810717013,"Block Group 3, Census Tract 717.01, Queens County, New York",726,239
1500000US360810717014,"Block Group 4, Census Tract 717.01, Queens County, New York",1736,589
1500000US360810717021,"Block Group 1, Census Tract 717.02, Queens County, New York",2455,376
1500000US360810717022,"Block Group 2, Census Tract 717.02, Queens County, New York",1567,300
1500000US360810719001,"Block Group 1, Census Tract 719, Queens County, New York",1277,361
1500000US360810719002,"Block Group 2, Census Tract 719, Queens County, New York",1248,339
1500000US360810721001,"Block Group 1, Census Tract 721, Queens County, New York",931,349
1500000US360810721002,"Block Group 2, Census Tract 721, Queens County, New York",1033,364
1500000US360810721003,"Block Group 3, Census Tract 721, Queens County, New York",974,441
1500000US360810721004,"Block Group 4, Census Tract 721, Queens County, New York",688,356
1500000US360810721005,"Block Group 5, Census Tract 721, Queens County, New York",849,351
1500000US360810723001,"Block Group 1, Census Tract 723, Queens County, New York",280,79
1500000US360810723002,"Block Group 2, Census Tract 723, Queens County, New York",957,224
1500000US360810723003,"Block Group 3, Census Tract 723, Queens County, New York",806,158
1500000US360810729001,"Block Group 1, Census Tract 729, Queens County, New York",646,186
1500000US360810729002,"Block Group 2, Census Tract 729, Queens County, New York",695,258
1500000US360810731001,"Block Group 1, Census Tract 731, Queens County, New York",687,180
1500000US360810731002,"Block Group 2, Census Tract 731, Queens County, New York",848,223
1500000US360810737001,"Block Group 1, Census Tract 737, Queens County, New York",750,168
1500000US360810737002,"Block Group 2, Census Tract 737, Queens County, New York",1302,242
1500000US360810739001,"Block Group 1, Census Tract 739, Queens County, New York",694,195
1500000US360810739002,"Block Group 2, Census Tract 739, Queens County, New York",531,199
1500000US360810739003,"Block Group 3, Census Tract 739, Queens County, New York",1299,357
1500000US360810739004,"Block Group 4, Census Tract 739, Queens County, New York",1303,391
1500000US360810739005,"Block Group 5, Census Tract 739, Queens County, New York",1703,574
1500000US360810741001,"Block Group 1, Census Tract 741, Queens County, New York",686,339
1500000US360810741002,"Block Group 2, Census Tract 741, Queens County, New York",1104,292
1500000US360810741003,"Block Group 3, Census Tract 741, Queens County, New York",626,206
