"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360610071005","Block Group 5, Census Tract 71, New York County, New York","139159","30368",
"1500000US360610072001","Block Group 1, Census Tract 72, New York County, New York","138000","26898",
"1500000US360610072002","Block Group 2, Census Tract 72, New York County, New York","129077","96628",
"1500000US360610072003","Block Group 3, Census Tract 72, New York County, New York","-","**",
"1500000US360610072004","Block Group 4, Census Tract 72, New York County, New York","181830","117635",
"1500000US360610072005","Block Group 5, Census Tract 72, New York County, New York","-","**",
"1500000US360610072006","Block Group 6, Census Tract 72, New York County, New York","191902","82438",
"1500000US360610072007","Block Group 7, Census Tract 72, New York County, New York","-","**",
"1500000US360610073001","Block Group 1, Census Tract 73, New York County, New York","-","**",
"1500000US360610073002","Block Group 2, Census Tract 73, New York County, New York","202656","36209",
"1500000US360610073003","Block Group 3, Census Tract 73, New York County, New York","177846","87158",
"1500000US360610073004","Block Group 4, Census Tract 73, New York County, New York","109451","51840",
"1500000US360610073005","Block Group 5, Census Tract 73, New York County, New York","143592","19437",
"1500000US360610073006","Block Group 6, Census Tract 73, New York County, New York","48667","37776",
"1500000US360610074001","Block Group 1, Census Tract 74, New York County, New York","84375","38725",
"1500000US360610074002","Block Group 2, Census Tract 74, New York County, New York","207845","69659",
"1500000US360610074003","Block Group 3, Census Tract 74, New York County, New York","234286","132964",
"1500000US360610074004","Block Group 4, Census Tract 74, New York County, New York","159886","140380",
"1500000US360610074005","Block Group 5, Census Tract 74, New York County, New York","161250","94889",
"1500000US360610075000","Block Group 0, Census Tract 75, New York County, New York","-","**",
"1500000US360610075001","Block Group 1, Census Tract 75, New York County, New York","130097","37721",
"1500000US360610075002","Block Group 2, Census Tract 75, New York County, New York","103098","56941",
"1500000US360610075003","Block Group 3, Census Tract 75, New York County, New York","-","**",
"1500000US360610076001","Block Group 1, Census Tract 76, New York County, New York","95652","5589",
"1500000US360610076002","Block Group 2, Census Tract 76, New York County, New York","250,000+","***",
"1500000US360610077001","Block Group 1, Census Tract 77, New York County, New York","108182","25301",
"1500000US360610077002","Block Group 2, Census Tract 77, New York County, New York","154103","42976",
"1500000US360610077003","Block Group 3, Census Tract 77, New York County, New York","200000","154059",
"1500000US360610077004","Block Group 4, Census Tract 77, New York County, New York","-","**",
"1500000US360610077005","Block Group 5, Census Tract 77, New York County, New York","141213","87212",
"1500000US360610078001","Block Group 1, Census Tract 78, New York County, New York","-","**",
"1500000US360610078002","Block Group 2, Census Tract 78, New York County, New York","156406","71965",
"1500000US360610078003","Block Group 3, Census Tract 78, New York County, New York","-","**",
"1500000US360610078004","Block Group 4, Census Tract 78, New York County, New York","169435","86355",
"1500000US360610078005","Block Group 5, Census Tract 78, New York County, New York","169563","72148",
"1500000US360610078006","Block Group 6, Census Tract 78, New York County, New York","153319","61199",
"1500000US360610078007","Block Group 7, Census Tract 78, New York County, New York","102209","15691",
"1500000US360610079000","Block Group 0, Census Tract 79, New York County, New York","-","**",
"1500000US360610079001","Block Group 1, Census Tract 79, New York County, New York","250,000+","***",
"1500000US360610079002","Block Group 2, Census Tract 79, New York County, New York","85497","12635",
"1500000US360610079003","Block Group 3, Census Tract 79, New York County, New York","117284","52257",
"1500000US360610079004","Block Group 4, Census Tract 79, New York County, New York","110664","56794",
"1500000US360610080001","Block Group 1, Census Tract 80, New York County, New York","153750","24537",
"1500000US360610080002","Block Group 2, Census Tract 80, New York County, New York","116058","22100",
"1500000US360610080003","Block Group 3, Census Tract 80, New York County, New York","110655","26238",
"1500000US360610080004","Block Group 4, Census Tract 80, New York County, New York","162800","45511",
"1500000US360610080005","Block Group 5, Census Tract 80, New York County, New York","-","**",
"1500000US360610080006","Block Group 6, Census Tract 80, New York County, New York","109028","39301",
"1500000US360610081001","Block Group 1, Census Tract 81, New York County, New York","209473","23066",
"1500000US360610081002","Block Group 2, Census Tract 81, New York County, New York","110541","46487",
"1500000US360610081003","Block Group 3, Census Tract 81, New York County, New York","172344","107132",
"1500000US360610081004","Block Group 4, Census Tract 81, New York County, New York","183221","54736",
"1500000US360610081005","Block Group 5, Census Tract 81, New York County, New York","94036","46291",
"1500000US360610081006","Block Group 6, Census Tract 81, New York County, New York","112172","74654",
"1500000US360610082001","Block Group 1, Census Tract 82, New York County, New York","138189","126642",
"1500000US360610082002","Block Group 2, Census Tract 82, New York County, New York","185441","68769",
"1500000US360610082003","Block Group 3, Census Tract 82, New York County, New York","103963","60048",
"1500000US360610083001","Block Group 1, Census Tract 83, New York County, New York","92105","51042",
"1500000US360610083002","Block Group 2, Census Tract 83, New York County, New York","121145","22138",
"1500000US360610083003","Block Group 3, Census Tract 83, New York County, New York","27313","12937",
"1500000US360610084001","Block Group 1, Census Tract 84, New York County, New York","-","**",
"1500000US360610084002","Block Group 2, Census Tract 84, New York County, New York","190208","68908",
"1500000US360610086010","Block Group 0, Census Tract 86.01, New York County, New York","-","**",
"1500000US360610086011","Block Group 1, Census Tract 86.01, New York County, New York","138990","48661",
"1500000US360610086012","Block Group 2, Census Tract 86.01, New York County, New York","-","**",
"1500000US360610086013","Block Group 3, Census Tract 86.01, New York County, New York","156375","44463",
"1500000US360610086020","Block Group 0, Census Tract 86.02, New York County, New York","-","**",
"1500000US360610086021","Block Group 1, Census Tract 86.02, New York County, New York","-","**",
"1500000US360610086030","Block Group 0, Census Tract 86.03, New York County, New York","-","**",
"1500000US360610086031","Block Group 1, Census Tract 86.03, New York County, New York","190500","31188",
"1500000US360610086032","Block Group 2, Census Tract 86.03, New York County, New York","193610","27482",
"1500000US360610086033","Block Group 3, Census Tract 86.03, New York County, New York","226250","170605",
"1500000US360610086034","Block Group 4, Census Tract 86.03, New York County, New York","213295","112213",
"1500000US360610087001","Block Group 1, Census Tract 87, New York County, New York","195698","140556",
"1500000US360610087002","Block Group 2, Census Tract 87, New York County, New York","154268","134740",
"1500000US360610087003","Block Group 3, Census Tract 87, New York County, New York","115500","36475",
"1500000US360610087004","Block Group 4, Census Tract 87, New York County, New York","-","**",
"1500000US360610087005","Block Group 5, Census Tract 87, New York County, New York","173173","106840",
"1500000US360610087006","Block Group 6, Census Tract 87, New York County, New York","155508","152260",
"1500000US360610088001","Block Group 1, Census Tract 88, New York County, New York","53839","53758",
"1500000US360610088002","Block Group 2, Census Tract 88, New York County, New York","245625","122253",
"1500000US360610088003","Block Group 3, Census Tract 88, New York County, New York","-","**",
"1500000US360610088004","Block Group 4, Census Tract 88, New York County, New York","112883","22670",
"1500000US360610088005","Block Group 5, Census Tract 88, New York County, New York","146053","99925",
"1500000US360610088006","Block Group 6, Census Tract 88, New York County, New York","162667","75403",
"1500000US360610088007","Block Group 7, Census Tract 88, New York County, New York","130378","65046",
"1500000US360610089001","Block Group 1, Census Tract 89, New York County, New York","104539","101182",
"1500000US360610089002","Block Group 2, Census Tract 89, New York County, New York","60490","30737",
"1500000US360610089003","Block Group 3, Census Tract 89, New York County, New York","-","**",
"1500000US360610089004","Block Group 4, Census Tract 89, New York County, New York","106618","78119",
"1500000US360610089005","Block Group 5, Census Tract 89, New York County, New York","159223","35577",
"1500000US360610090001","Block Group 1, Census Tract 90, New York County, New York","84627","46489",
"1500000US360610090002","Block Group 2, Census Tract 90, New York County, New York","195930","46469",
"1500000US360610090003","Block Group 3, Census Tract 90, New York County, New York","169886","52846",
"1500000US360610090004","Block Group 4, Census Tract 90, New York County, New York","91800","43647",
"1500000US360610090005","Block Group 5, Census Tract 90, New York County, New York","180238","100957",
"1500000US360610090006","Block Group 6, Census Tract 90, New York County, New York","128407","53118",
"1500000US360610090007","Block Group 7, Census Tract 90, New York County, New York","-","**",
"1500000US360610091001","Block Group 1, Census Tract 91, New York County, New York","-","**",
"1500000US360610091002","Block Group 2, Census Tract 91, New York County, New York","-","**",
"1500000US360610091003","Block Group 3, Census Tract 91, New York County, New York","129434","51240",
"1500000US360610091004","Block Group 4, Census Tract 91, New York County, New York","-","**",
"1500000US360610091005","Block Group 5, Census Tract 91, New York County, New York","250,000+","***",
"1500000US360610091006","Block Group 6, Census Tract 91, New York County, New York","248842","30743",
"1500000US360610092001","Block Group 1, Census Tract 92, New York County, New York","199643","69638",
"1500000US360610092002","Block Group 2, Census Tract 92, New York County, New York","-","**",
"1500000US360610092003","Block Group 3, Census Tract 92, New York County, New York","131250","32925",
"1500000US360610093001","Block Group 1, Census Tract 93, New York County, New York","72284","28065",
"1500000US360610093002","Block Group 2, Census Tract 93, New York County, New York","-","**",
"1500000US360610093003","Block Group 3, Census Tract 93, New York County, New York","150658","45067",
"1500000US360610093004","Block Group 4, Census Tract 93, New York County, New York","124550","90221",
"1500000US360610093005","Block Group 5, Census Tract 93, New York County, New York","177056","71312",
"1500000US360610093006","Block Group 6, Census Tract 93, New York County, New York","56750","21102",
"1500000US360610093007","Block Group 7, Census Tract 93, New York County, New York","65590","33770",
"1500000US360610094001","Block Group 1, Census Tract 94, New York County, New York","153750","93092",
"1500000US360610094002","Block Group 2, Census Tract 94, New York County, New York","-","**",
"1500000US360610095001","Block Group 1, Census Tract 95, New York County, New York","148512","36891",
"1500000US360610095002","Block Group 2, Census Tract 95, New York County, New York","111648","56985",
"1500000US360610096001","Block Group 1, Census Tract 96, New York County, New York","-","**",
"1500000US360610096002","Block Group 2, Census Tract 96, New York County, New York","151250","128914",
"1500000US360610097001","Block Group 1, Census Tract 97, New York County, New York","64886","23068",
"1500000US360610097002","Block Group 2, Census Tract 97, New York County, New York","-","**",
"1500000US360610097003","Block Group 3, Census Tract 97, New York County, New York","80868","11581",
"1500000US360610097004","Block Group 4, Census Tract 97, New York County, New York","74081","14641",
"1500000US360610098001","Block Group 1, Census Tract 98, New York County, New York","218158","89429",
"1500000US360610098002","Block Group 2, Census Tract 98, New York County, New York","-","**",
"1500000US360610098003","Block Group 3, Census Tract 98, New York County, New York","-","**",
"1500000US360610098004","Block Group 4, Census Tract 98, New York County, New York","130368","126583",
"1500000US360610098005","Block Group 5, Census Tract 98, New York County, New York","111602","29197",
"1500000US360610098006","Block Group 6, Census Tract 98, New York County, New York","172708","169262",
"1500000US360610098007","Block Group 7, Census Tract 98, New York County, New York","-","**",
"1500000US360610099010","Block Group 0, Census Tract 99.01, New York County, New York","-","**",
"1500000US360610099011","Block Group 1, Census Tract 99.01, New York County, New York","250,000+","***",
"1500000US360610099012","Block Group 2, Census Tract 99.01, New York County, New York","-","**",
"1500000US360610099020","Block Group 0, Census Tract 99.02, New York County, New York","-","**",
"1500000US360610099021","Block Group 1, Census Tract 99.02, New York County, New York","134928","38087",
"1500000US360610099022","Block Group 2, Census Tract 99.02, New York County, New York","-","**",
"1500000US360610099030","Block Group 0, Census Tract 99.03, New York County, New York","-","**",
"1500000US360610099031","Block Group 1, Census Tract 99.03, New York County, New York","-","**",
"1500000US360610099032","Block Group 2, Census Tract 99.03, New York County, New York","159276","67105",
"1500000US360610100001","Block Group 1, Census Tract 100, New York County, New York","98011","30148",
"1500000US360610100002","Block Group 2, Census Tract 100, New York County, New York","67292","54442",
"1500000US360610101001","Block Group 1, Census Tract 101, New York County, New York","96333","29329",
"1500000US360610102001","Block Group 1, Census Tract 102, New York County, New York","-","**",
"1500000US360610102002","Block Group 2, Census Tract 102, New York County, New York","80989","24263",
"1500000US360610103001","Block Group 1, Census Tract 103, New York County, New York","98125","24685",
"1500000US360610103002","Block Group 2, Census Tract 103, New York County, New York","-","**",
"1500000US360610104001","Block Group 1, Census Tract 104, New York County, New York","127845","30178",
"1500000US360610106010","Block Group 0, Census Tract 106.01, New York County, New York","-","**",
"1500000US360610106011","Block Group 1, Census Tract 106.01, New York County, New York","250,000+","***",
"1500000US360610106012","Block Group 2, Census Tract 106.01, New York County, New York","116585","114934",
"1500000US360610106013","Block Group 3, Census Tract 106.01, New York County, New York","250,000+","***",
"1500000US360610106014","Block Group 4, Census Tract 106.01, New York County, New York","250,000+","***",
"1500000US360610106015","Block Group 5, Census Tract 106.01, New York County, New York","83750","78257",
"1500000US360610106016","Block Group 6, Census Tract 106.01, New York County, New York","250,000+","***",
"1500000US360610106020","Block Group 0, Census Tract 106.02, New York County, New York","-","**",
"1500000US360610106021","Block Group 1, Census Tract 106.02, New York County, New York","116940","99450",
"1500000US360610106022","Block Group 2, Census Tract 106.02, New York County, New York","182596","90744",
"1500000US360610106023","Block Group 3, Census Tract 106.02, New York County, New York","192021","41398",
"1500000US360610106024","Block Group 4, Census Tract 106.02, New York County, New York","157454","84679",
"1500000US360610108011","Block Group 1, Census Tract 108.01, New York County, New York","137949","60904",
"1500000US360610108012","Block Group 2, Census Tract 108.01, New York County, New York","-","**",
"1500000US360610108013","Block Group 3, Census Tract 108.01, New York County, New York","167948","32585",
"1500000US360610108021","Block Group 1, Census Tract 108.02, New York County, New York","133170","45293",
"1500000US360610108022","Block Group 2, Census Tract 108.02, New York County, New York","-","**",
"1500000US360610108023","Block Group 3, Census Tract 108.02, New York County, New York","169545","99735",
"1500000US360610108031","Block Group 1, Census Tract 108.03, New York County, New York","154261","58086",
"1500000US360610108032","Block Group 2, Census Tract 108.03, New York County, New York","-","**",
"1500000US360610109001","Block Group 1, Census Tract 109, New York County, New York","171528","37781",
"1500000US360610110001","Block Group 1, Census Tract 110, New York County, New York","154589","35301",
"1500000US360610110002","Block Group 2, Census Tract 110, New York County, New York","250,000+","***",
"1500000US360610110003","Block Group 3, Census Tract 110, New York County, New York","148306","66900",
"1500000US360610110004","Block Group 4, Census Tract 110, New York County, New York","96719","95823",
"1500000US360610110005","Block Group 5, Census Tract 110, New York County, New York","150476","50334",
"1500000US360610110006","Block Group 6, Census Tract 110, New York County, New York","120998","24995",
"1500000US360610111001","Block Group 1, Census Tract 111, New York County, New York","120332","50569",
"1500000US360610111002","Block Group 2, Census Tract 111, New York County, New York","112621","63266",
"1500000US360610111003","Block Group 3, Census Tract 111, New York County, New York","120449","24789",
"1500000US360610112011","Block Group 1, Census Tract 112.01, New York County, New York","192411","78863",
"1500000US360610112021","Block Group 1, Census Tract 112.02, New York County, New York","171250","93068",
"1500000US360610112031","Block Group 1, Census Tract 112.03, New York County, New York","144722","29800",
"1500000US360610112032","Block Group 2, Census Tract 112.03, New York County, New York","250,000+","***",
"1500000US360610113001","Block Group 1, Census Tract 113, New York County, New York","81875","44897",
"1500000US360610114011","Block Group 1, Census Tract 114.01, New York County, New York","250,000+","***",
"1500000US360610114012","Block Group 2, Census Tract 114.01, New York County, New York","250,000+","***",
"1500000US360610114021","Block Group 1, Census Tract 114.02, New York County, New York","250,000+","***",
"1500000US360610114022","Block Group 2, Census Tract 114.02, New York County, New York","185750","88273",
"1500000US360610115001","Block Group 1, Census Tract 115, New York County, New York","140694","53156",
"1500000US360610115002","Block Group 2, Census Tract 115, New York County, New York","128929","44805",
"1500000US360610116000","Block Group 0, Census Tract 116, New York County, New York","-","**",
"1500000US360610116001","Block Group 1, Census Tract 116, New York County, New York","86920","50001",
"1500000US360610116002","Block Group 2, Census Tract 116, New York County, New York","123601","60958",
"1500000US360610116003","Block Group 3, Census Tract 116, New York County, New York","56591","51861",
"1500000US360610117000","Block Group 0, Census Tract 117, New York County, New York","-","**",
"1500000US360610117001","Block Group 1, Census Tract 117, New York County, New York","135650","112343",
"1500000US360610117002","Block Group 2, Census Tract 117, New York County, New York","141838","49499",
"1500000US360610117003","Block Group 3, Census Tract 117, New York County, New York","-","**",
"1500000US360610118001","Block Group 1, Census Tract 118, New York County, New York","160285","41455",
"1500000US360610118002","Block Group 2, Census Tract 118, New York County, New York","250,000+","***",
"1500000US360610118003","Block Group 3, Census Tract 118, New York County, New York","-","**",
"1500000US360610118004","Block Group 4, Census Tract 118, New York County, New York","128625","58288",
"1500000US360610118005","Block Group 5, Census Tract 118, New York County, New York","109605","44813",
"1500000US360610118006","Block Group 6, Census Tract 118, New York County, New York","194458","89503",
"1500000US360610118007","Block Group 7, Census Tract 118, New York County, New York","171638","156292",
"1500000US360610118008","Block Group 8, Census Tract 118, New York County, New York","-","**",
"1500000US360610119001","Block Group 1, Census Tract 119, New York County, New York","23750","5684",
"1500000US360610119002","Block Group 2, Census Tract 119, New York County, New York","12532","6379",
"1500000US360610120001","Block Group 1, Census Tract 120, New York County, New York","132969","90616",
"1500000US360610120002","Block Group 2, Census Tract 120, New York County, New York","230221","83994",
"1500000US360610120003","Block Group 3, Census Tract 120, New York County, New York","154021","108584",
"1500000US360610120004","Block Group 4, Census Tract 120, New York County, New York","219777","72985",
"1500000US360610121011","Block Group 1, Census Tract 121.01, New York County, New York","102250","28636",
"1500000US360610121012","Block Group 2, Census Tract 121.01, New York County, New York","53750","16567",
"1500000US360610121021","Block Group 1, Census Tract 121.02, New York County, New York","58417","12318",
"1500000US360610121022","Block Group 2, Census Tract 121.02, New York County, New York","-","**",
"1500000US360610121023","Block Group 3, Census Tract 121.02, New York County, New York","102560","33631",
"1500000US360610121024","Block Group 4, Census Tract 121.02, New York County, New York","111648","24038",
"1500000US360610122001","Block Group 1, Census Tract 122, New York County, New York","-","**",
"1500000US360610122002","Block Group 2, Census Tract 122, New York County, New York","145750","97294",
"1500000US360610122003","Block Group 3, Census Tract 122, New York County, New York","250,000+","***",
"1500000US360610122004","Block Group 4, Census Tract 122, New York County, New York","221120","102606",
"1500000US360610124000","Block Group 0, Census Tract 124, New York County, New York","-","**",
"1500000US360610124001","Block Group 1, Census Tract 124, New York County, New York","127628","39268",
"1500000US360610124002","Block Group 2, Census Tract 124, New York County, New York","-","**",
"1500000US360610124003","Block Group 3, Census Tract 124, New York County, New York","150547","128468",
"1500000US360610124004","Block Group 4, Census Tract 124, New York County, New York","170781","40016",
"1500000US360610124005","Block Group 5, Census Tract 124, New York County, New York","245125","70616",
"1500000US360610124006","Block Group 6, Census Tract 124, New York County, New York","118587","52433",
"1500000US360610124007","Block Group 7, Census Tract 124, New York County, New York","-","**",
"1500000US360610124008","Block Group 8, Census Tract 124, New York County, New York","70714","20882",
"1500000US360610125001","Block Group 1, Census Tract 125, New York County, New York","-","**",
"1500000US360610125002","Block Group 2, Census Tract 125, New York County, New York","108448","38618",
"1500000US360610125003","Block Group 3, Census Tract 125, New York County, New York","102750","101999",
"1500000US360610125004","Block Group 4, Census Tract 125, New York County, New York","148426","101726",
"1500000US360610126011","Block Group 1, Census Tract 126.01, New York County, New York","-","**",
"1500000US360610126012","Block Group 2, Census Tract 126.01, New York County, New York","-","**",
"1500000US360610126013","Block Group 3, Census Tract 126.01, New York County, New York","87157","76000",
"1500000US360610126014","Block Group 4, Census Tract 126.01, New York County, New York","-","**",
"1500000US360610126015","Block Group 5, Census Tract 126.01, New York County, New York","97043","30066",
"1500000US360610126021","Block Group 1, Census Tract 126.02, New York County, New York","131466","66629",
"1500000US360610126022","Block Group 2, Census Tract 126.02, New York County, New York","171569","696",
"1500000US360610126023","Block Group 3, Census Tract 126.02, New York County, New York","-","**",
"1500000US360610126024","Block Group 4, Census Tract 126.02, New York County, New York","-","**",
"1500000US360610127001","Block Group 1, Census Tract 127, New York County, New York","35114","33575",
"1500000US360610127002","Block Group 2, Census Tract 127, New York County, New York","142212","19250",
"1500000US360610127003","Block Group 3, Census Tract 127, New York County, New York","95150","73225",
"1500000US360610127004","Block Group 4, Census Tract 127, New York County, New York","115862","40571",
"1500000US360610127005","Block Group 5, Census Tract 127, New York County, New York","250,000+","***",
"1500000US360610128001","Block Group 1, Census Tract 128, New York County, New York","119417","47929",
"1500000US360610128002","Block Group 2, Census Tract 128, New York County, New York","250,000+","***",
"1500000US360610128003","Block Group 3, Census Tract 128, New York County, New York","137989","65687",
"1500000US360610128004","Block Group 4, Census Tract 128, New York County, New York","164457","149661",
"1500000US360610128005","Block Group 5, Census Tract 128, New York County, New York","106212","47613",
"1500000US360610129010","Block Group 0, Census Tract 129.01, New York County, New York","-","**",
"1500000US360610129011","Block Group 1, Census Tract 129.01, New York County, New York","154313","20175",
"1500000US360610129012","Block Group 2, Census Tract 129.01, New York County, New York","99873","13983",
"1500000US360610129013","Block Group 3, Census Tract 129.01, New York County, New York","-","**",
"1500000US360610129014","Block Group 4, Census Tract 129.01, New York County, New York","-","**",
"1500000US360610129020","Block Group 0, Census Tract 129.02, New York County, New York","-","**",
"1500000US360610129021","Block Group 1, Census Tract 129.02, New York County, New York","75941","42064",
"1500000US360610129022","Block Group 2, Census Tract 129.02, New York County, New York","120186","30495",
"1500000US360610129023","Block Group 3, Census Tract 129.02, New York County, New York","-","**",
"1500000US360610130001","Block Group 1, Census Tract 130, New York County, New York","-","**",
"1500000US360610130002","Block Group 2, Census Tract 130, New York County, New York","178594","93834",
"1500000US360610130003","Block Group 3, Census Tract 130, New York County, New York","199917","101218",
"1500000US360610130004","Block Group 4, Census Tract 130, New York County, New York","250,000+","***",
"1500000US360610131001","Block Group 1, Census Tract 131, New York County, New York","81125","43977",
"1500000US360610131002","Block Group 2, Census Tract 131, New York County, New York","113125","102571",
"1500000US360610131003","Block Group 3, Census Tract 131, New York County, New York","129028","73637",
"1500000US360610132010","Block Group 0, Census Tract 132.01, New York County, New York","-","**",
"1500000US360610132011","Block Group 1, Census Tract 132.01, New York County, New York","157922","54534",
"1500000US360610132012","Block Group 2, Census Tract 132.01, New York County, New York","136250","97836",
"1500000US360610132013","Block Group 3, Census Tract 132.01, New York County, New York","74560","57275",
"1500000US360610132021","Block Group 1, Census Tract 132.02, New York County, New York","95244","80930",
"1500000US360610132022","Block Group 2, Census Tract 132.02, New York County, New York","-","**",
"1500000US360610132023","Block Group 3, Census Tract 132.02, New York County, New York","147522","105782",
"1500000US360610132031","Block Group 1, Census Tract 132.03, New York County, New York","-","**",
"1500000US360610132032","Block Group 2, Census Tract 132.03, New York County, New York","152932","66612",
"1500000US360610132033","Block Group 3, Census Tract 132.03, New York County, New York","-","**",
"1500000US360610133001","Block Group 1, Census Tract 133, New York County, New York","200862","4542",
"1500000US360610133002","Block Group 2, Census Tract 133, New York County, New York","76205","38167",
"1500000US360610133003","Block Group 3, Census Tract 133, New York County, New York","117014","48516",
"1500000US360610133004","Block Group 4, Census Tract 133, New York County, New York","72422","57430",
"1500000US360610133005","Block Group 5, Census Tract 133, New York County, New York","80594","21421",
"1500000US360610134001","Block Group 1, Census Tract 134, New York County, New York","164541","105273",
"1500000US360610134002","Block Group 2, Census Tract 134, New York County, New York","-","**",
"1500000US360610134003","Block Group 3, Census Tract 134, New York County, New York","-","**",
"1500000US360610134004","Block Group 4, Census Tract 134, New York County, New York","118750","78141",
"1500000US360610134005","Block Group 5, Census Tract 134, New York County, New York","250,000+","***",
"1500000US360610134006","Block Group 6, Census Tract 134, New York County, New York","92237","30943",
"1500000US360610134007","Block Group 7, Census Tract 134, New York County, New York","104547","53017",
"1500000US360610134008","Block Group 8, Census Tract 134, New York County, New York","227828","191528",
"1500000US360610134009","Block Group 9, Census Tract 134, New York County, New York","133167","14026",
"1500000US360610135010","Block Group 0, Census Tract 135.01, New York County, New York","-","**",
"1500000US360610135011","Block Group 1, Census Tract 135.01, New York County, New York","49237","40963",
"1500000US360610135012","Block Group 2, Census Tract 135.01, New York County, New York","102546","60307",
"1500000US360610135013","Block Group 3, Census Tract 135.01, New York County, New York","109906","106349",
"1500000US360610135014","Block Group 4, Census Tract 135.01, New York County, New York","-","**",
"1500000US360610135020","Block Group 0, Census Tract 135.02, New York County, New York","-","**",
"1500000US360610135021","Block Group 1, Census Tract 135.02, New York County, New York","-","**",
"1500000US360610135022","Block Group 2, Census Tract 135.02, New York County, New York","-","**",
"1500000US360610135023","Block Group 3, Census Tract 135.02, New York County, New York","-","**",
"1500000US360610135024","Block Group 4, Census Tract 135.02, New York County, New York","-","**",
"1500000US360610135025","Block Group 5, Census Tract 135.02, New York County, New York","-","**",
"1500000US360610136010","Block Group 0, Census Tract 136.01, New York County, New York","-","**",
"1500000US360610136011","Block Group 1, Census Tract 136.01, New York County, New York","215956","135219",
"1500000US360610136021","Block Group 1, Census Tract 136.02, New York County, New York","-","**",
"1500000US360610136022","Block Group 2, Census Tract 136.02, New York County, New York","82675","28939",
"1500000US360610136023","Block Group 3, Census Tract 136.02, New York County, New York","142466","131411",
"1500000US360610136031","Block Group 1, Census Tract 136.03, New York County, New York","250,000+","***",
"1500000US360610136032","Block Group 2, Census Tract 136.03, New York County, New York","85234","78629",
"1500000US360610136033","Block Group 3, Census Tract 136.03, New York County, New York","105649","24683",
"1500000US360610136041","Block Group 1, Census Tract 136.04, New York County, New York","-","**",
"1500000US360610136042","Block Group 2, Census Tract 136.04, New York County, New York","82056","49109",
"1500000US360610136043","Block Group 3, Census Tract 136.04, New York County, New York","147312","34705",
"1500000US360610136044","Block Group 4, Census Tract 136.04, New York County, New York","121040","38283",
"1500000US360610137001","Block Group 1, Census Tract 137, New York County, New York","233068","165385",
"1500000US360610137002","Block Group 2, Census Tract 137, New York County, New York","98314","60065",
"1500000US360610137003","Block Group 3, Census Tract 137, New York County, New York","177188","65681",
"1500000US360610137004","Block Group 4, Census Tract 137, New York County, New York","-","**",
"1500000US360610137005","Block Group 5, Census Tract 137, New York County, New York","187443","112264",
"1500000US360610137006","Block Group 6, Census Tract 137, New York County, New York","234866","176150",
"1500000US360610138001","Block Group 1, Census Tract 138, New York County, New York","220441","71549",
"1500000US360610138002","Block Group 2, Census Tract 138, New York County, New York","168000","14220",
"1500000US360610138003","Block Group 3, Census Tract 138, New York County, New York","154828","92450",
"1500000US360610138004","Block Group 4, Census Tract 138, New York County, New York","135957","53427",
"1500000US360610138005","Block Group 5, Census Tract 138, New York County, New York","235143","161464",
"1500000US360610138006","Block Group 6, Census Tract 138, New York County, New York","104034","77963",
"1500000US360610138007","Block Group 7, Census Tract 138, New York County, New York","109301","89217",
"1500000US360610138008","Block Group 8, Census Tract 138, New York County, New York","182660","69000",
"1500000US360610138009","Block Group 9, Census Tract 138, New York County, New York","90172","20901",
"1500000US360610139001","Block Group 1, Census Tract 139, New York County, New York","-","**",
"1500000US360610139002","Block Group 2, Census Tract 139, New York County, New York","127946","97275",
"1500000US360610139003","Block Group 3, Census Tract 139, New York County, New York","-","**",
"1500000US360610139004","Block Group 4, Census Tract 139, New York County, New York","99795","47579",
"1500000US360610139005","Block Group 5, Census Tract 139, New York County, New York","71598","45699",
"1500000US360610139006","Block Group 6, Census Tract 139, New York County, New York","168676","98496",
"1500000US360610139007","Block Group 7, Census Tract 139, New York County, New York","101319","44528",
"1500000US360610140001","Block Group 1, Census Tract 140, New York County, New York","90469","33899",
"1500000US360610140002","Block Group 2, Census Tract 140, New York County, New York","-","**",
"1500000US360610140003","Block Group 3, Census Tract 140, New York County, New York","-","**",
"1500000US360610140004","Block Group 4, Census Tract 140, New York County, New York","250,000+","***",
"1500000US360610140005","Block Group 5, Census Tract 140, New York County, New York","-","**",
"1500000US360610140006","Block Group 6, Census Tract 140, New York County, New York","102068","49190",
"1500000US360610142001","Block Group 1, Census Tract 142, New York County, New York","193239","64108",
"1500000US360610142002","Block Group 2, Census Tract 142, New York County, New York","218029","155064",
"1500000US360610142003","Block Group 3, Census Tract 142, New York County, New York","168424","75179",
"1500000US360610142004","Block Group 4, Census Tract 142, New York County, New York","-","**",
"1500000US360610142005","Block Group 5, Census Tract 142, New York County, New York","250,000+","***",
"1500000US360610142006","Block Group 6, Census Tract 142, New York County, New York","166361","75357",
"1500000US360610143001","Block Group 1, Census Tract 143, New York County, New York","-","**",
"1500000US360610144011","Block Group 1, Census Tract 144.01, New York County, New York","236927","71031",
"1500000US360610144012","Block Group 2, Census Tract 144.01, New York County, New York","180750","164093",
"1500000US360610144013","Block Group 3, Census Tract 144.01, New York County, New York","-","**",
